terms,TF,term_no_docs,IDF,Stemmed-words\afan_oromo__stemmed__.txt,weight___Stemmed-words\afan_oromo__stemmed__.txt,Stemmed-words\world_cup__stemmed__.txt,weight___Stemmed-words\world_cup__stemmed__.txt,Stemmed-words\Eclipse_Foundation__stemmed__.txt,weight___Stemmed-words\Eclipse_Foundation__stemmed__.txt,Stemmed-words\computerANDphone__stemmed__.txt,weight___Stemmed-words\computerANDphone__stemmed__.txt,Stemmed-words\computerANDphone__stemmed__.txt,weight___Stemmed-words\computerANDphone__stemmed__.txt,Stemmed-words\About_Ethiopia__sample_1__stemmed__.txt,weight___Stemmed-words\About_Ethiopia__sample_1__stemmed__.txt
above);,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
coon>,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
android,5,3,0.5108256237659907,0,0.0,0,0.0,3,1.5324768712979722,1,0.5108256237659907,1,0.5108256237659907,0,0
smali-dexlib2-3.0.3.notic,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
verbatim,3,1,1.6094379124341003,0,0.0,0,0.0,3,4.828313737302301,0,0.0,0,0.0,0,0
1.13,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
work”,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
intent,2,1,1.6094379124341003,0,0.0,0,0.0,2,3.2188758248682006,0,0.0,0,0.0,0,0
author/donor,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
classpath,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
prohibit,3,1,1.6094379124341003,0,0.0,0,0.0,3,4.828313737302301,0,0.0,0,0.0,0,0
aris,16,1,1.6094379124341003,0,0.0,0,0.0,16,25.751006598945605,0,0.0,0,0.0,0,0
jopt-simple-4.9.notic,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
developer”,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
interface-compat,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
profits;,5,1,1.6094379124341003,0,0.0,0,0.0,5,8.047189562170502,0,0.0,0,0.0,0,0
“modifications”,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
pertin,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
llc,3,1,1.6094379124341003,0,0.0,0,0.0,3,4.828313737302301,0,0.0,0,0.0,0,0
failur,7,1,1.6094379124341003,0,0.0,0,0.0,7,11.266065387038703,0,0.0,0,0.0,0,0
lieu,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
freedom,11,3,0.5108256237659907,0,0.0,0,0.0,9,4.597430613893916,1,0.5108256237659907,1,0.5108256237659907,0,0
"2002,2003",1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
version”,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
appendix:,5,1,1.6094379124341003,0,0.0,0,0.0,5,8.047189562170502,0,0.0,0,0.0,0,0
furnis,4,1,1.6094379124341003,0,0.0,0,0.0,4,6.437751649736401,0,0.0,0,0.0,0,0
submit,20,1,1.6094379124341003,0,0.0,0,0.0,20,32.18875824868201,0,0.0,0,0.0,0,0
and/or,31,1,1.6094379124341003,0,0.0,0,0.0,31,49.892575285457106,0,0.0,0,0.0,0,0
(ben,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
[yyyy],4,1,1.6094379124341003,0,0.0,0,0.0,4,6.437751649736401,0,0.0,0,0.0,0,0
contradict,3,1,1.6094379124341003,0,0.0,0,0.0,3,4.828313737302301,0,0.0,0,0.0,0,0
"license"")",1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
claims”,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
guava-31.1-jre.notic,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
breach,2,1,1.6094379124341003,0,0.0,0,0.0,2,3.2188758248682006,0,0.0,0,0.0,0,0
https://www.apache.org/licenses/license-2.0,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
januari,5,1,1.6094379124341003,0,0.0,0,0.0,5,8.047189562170502,0,0.0,0,0.0,0,0
properli,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
vice,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
1999-2006,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
kotlin-reflect-1.9.0.notic,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
§,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
spirit,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
party',1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
apparatu,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
exchang,2,1,1.6094379124341003,0,0.0,0,0.0,2,3.2188758248682006,0,0.0,0,0.0,0,0
legal,26,1,1.6094379124341003,0,0.0,0,0.0,26,41.845385723286604,0,0.0,0,0.0,0,0
it;,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
src/google/protobuf/stubs/atomicops_internals_power.h,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
3.3,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
enforc,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
express,23,1,1.6094379124341003,0,0.0,0,0.0,23,37.01707198598431,0,0.0,0,0.0,0,0
newer,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
reus,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
section),5,1,1.6094379124341003,0,0.0,0,0.0,5,8.047189562170502,0,0.0,0,0.0,0,0
start,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
make,14,4,0.22314355131420976,0,0.0,0,0.0,10,2.2314355131420975,1,0.22314355131420976,1,0.22314355131420976,2,0.44628710262841953
choos,8,1,1.6094379124341003,0,0.0,0,0.0,8,12.875503299472802,0,0.0,0,0.0,0,0
tweak,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
specifi,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
advis,11,1,1.6094379124341003,0,0.0,0,0.0,11,17.703817036775103,0,0.0,0,0.0,0,0
yoyodyn,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
valid,2,1,1.6094379124341003,0,0.0,0,0.0,2,3.2188758248682006,0,0.0,0,0.0,0,0
version;,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
accompani,7,1,1.6094379124341003,0,0.0,0,0.0,7,11.266065387038703,0,0.0,0,0.0,0,0
xercesimpl.jar,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
“commerci,3,1,1.6094379124341003,0,0.0,0,0.0,3,4.828313737302301,0,0.0,0,0.0,0,0
incompat,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
jna-5.6.0.notic,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
validli,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
license:,6,1,1.6094379124341003,0,0.0,0,0.0,6,9.656627474604601,0,0.0,0,0.0,0,0
infor,4,3,0.5108256237659907,0,0.0,0,0.0,2,1.0216512475319814,1,0.5108256237659907,1,0.5108256237659907,0,0
provis,5,1,1.6094379124341003,0,0.0,0,0.0,5,8.047189562170502,0,0.0,0,0.0,0,0
repair,2,1,1.6094379124341003,0,0.0,0,0.0,2,3.2188758248682006,0,0.0,0,0.0,0,0
(such,6,1,1.6094379124341003,0,0.0,0,0.0,6,9.656627474604601,0,0.0,0,0.0,0,0
defin,10,2,0.9162907318741551,0,0.0,0,0.0,8,7.330325854993241,0,0.0,0,0.0,2,1.8325814637483102
lp,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
library),4,1,1.6094379124341003,0,0.0,0,0.0,4,6.437751649736401,0,0.0,0,0.0,0,0
(jesusfreke),1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
library',2,1,1.6094379124341003,0,0.0,0,0.0,2,3.2188758248682006,0,0.0,0,0.0,0,0
buffer,2,1,1.6094379124341003,0,0.0,0,0.0,2,3.2188758248682006,0,0.0,0,0.0,0,0
happen,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
jame,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
behalf,28,1,1.6094379124341003,0,0.0,0,0.0,28,45.06426154815481,0,0.0,0,0.0,0,0
length),1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
“contributor,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
hereund,4,1,1.6094379124341003,0,0.0,0,0.0,4,6.437751649736401,0,0.0,0,0.0,0,0
copyright,119,2,0.9162907318741551,0,0.0,0,0.0,118,108.12230636115031,0,0.0,0,0.0,1,0.9162907318741551
run,4,3,0.5108256237659907,0,0.0,0,0.0,2,1.0216512475319814,1,0.5108256237659907,1,0.5108256237659907,0,0
servic,14,3,0.5108256237659907,0,0.0,0,0.0,8,4.086604990127926,3,1.5324768712979722,3,1.5324768712979722,0,0
2010-2015,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
non-fre,6,1,1.6094379124341003,0,0.0,0,0.0,6,9.656627474604601,0,0.0,0,0.0,0,0
paper,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
law:,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
“control”,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
encourag,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
contributor,91,1,1.6094379124341003,0,0.0,0,0.0,91,146.45885003150312,0,0.0,0,0.0,0,0
isol,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
supersed,6,1,1.6094379124341003,0,0.0,0,0.0,6,9.656627474604601,0,0.0,0,0.0,0,0
“sourc,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
rest,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
"""ani",1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
clear,5,1,1.6094379124341003,0,0.0,0,0.0,5,8.047189562170502,0,0.0,0,0.0,0,0
unenforc,2,1,1.6094379124341003,0,0.0,0,0.0,2,3.2188758248682006,0,0.0,0,0.0,0,0
[name,4,1,1.6094379124341003,0,0.0,0,0.0,4,6.437751649736401,0,0.0,0,0.0,0,0
sig,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
simultan,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
ac,5,1,1.6094379124341003,0,0.0,0,0.0,5,8.047189562170502,0,0.0,0,0.0,0,0
damag,48,1,1.6094379124341003,0,0.0,0,0.0,48,77.25301979683681,0,0.0,0,0.0,0,0
squar,4,2,0.9162907318741551,0,0.0,0,0.0,3,2.7488721956224653,0,0.0,0,0.0,1,0.9162907318741551
"""not",5,1,1.6094379124341003,0,0.0,0,0.0,5,8.047189562170502,0,0.0,0,0.0,0,0
2.0,12,1,1.6094379124341003,0,0.0,0,0.0,12,19.313254949209202,0,0.0,0,0.0,0,0
"""license""",5,1,1.6094379124341003,0,0.0,0,0.0,5,8.047189562170502,0,0.0,0,0.0,0,0
wish);,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
publicli,10,1,1.6094379124341003,0,0.0,0,0.0,10,16.094379124341003,0,0.0,0,0.0,0,0
two-step,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
mechanic,5,1,1.6094379124341003,0,0.0,0,0.0,5,8.047189562170502,0,0.0,0,0.0,0,0
software--to,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
neglig,11,1,1.6094379124341003,0,0.0,0,0.0,11,17.703817036775103,0,0.0,0,0.0,0,0
noninfring,4,1,1.6094379124341003,0,0.0,0,0.0,4,6.437751649736401,0,0.0,0,0.0,0,0
hope,3,2,0.9162907318741551,0,0.0,0,0.0,1,0.9162907318741551,0,0.0,0,0.0,2,1.8325814637483102
(sept,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
conditions:,10,1,1.6094379124341003,0,0.0,0,0.0,10,16.094379124341003,0,0.0,0,0.0,0,0
gpl,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
javax.activation-1.2.0.notic,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
price,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
faith,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
javax.inject-1.notic,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
agre,27,1,1.6094379124341003,0,0.0,0,0.0,27,43.45482363572071,0,0.0,0,0.0,0,0
"""your"")",5,1,1.6094379124341003,0,0.0,0,0.0,5,8.047189562170502,0,0.0,0,0.0,0,0
expressli,2,1,1.6094379124341003,0,0.0,0,0.0,2,3.2188758248682006,0,0.0,0,0.0,0,0
"works""",5,1,1.6094379124341003,0,0.0,0,0.0,5,8.047189562170502,0,0.0,0,0.0,0,0
1.9,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
deriv,113,2,0.9162907318741551,0,0.0,0,0.0,110,100.79198050615706,0,0.0,0,0.0,3,2.7488721956224653
committ,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
(i),7,1,1.6094379124341003,0,0.0,0,0.0,7,11.266065387038703,0,0.0,0,0.0,0,0
participant),1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
2000-2011,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
withdraw,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
no-charg,10,1,1.6094379124341003,0,0.0,0,0.0,10,16.094379124341003,0,0.0,0,0.0,0,0
foundat,14,3,0.5108256237659907,0,0.0,0,0.0,12,6.129907485191889,1,0.5108256237659907,1,0.5108256237659907,0,0
1.12,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
kotlinx-cli-jvm-0.3.1.notic,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
librari,131,1,1.6094379124341003,0,0.0,0,0.0,131,210.83636652886713,0,0.0,0,0.0,0,0
liabil,48,1,1.6094379124341003,0,0.0,0,0.0,48,77.25301979683681,0,0.0,0,0.0,0,0
refor,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
https://www.apache.org/licenses/,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
voluntari,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
wrote,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
framework,4,1,1.6094379124341003,0,0.0,0,0.0,4,6.437751649736401,0,0.0,0,0.0,0,0
"""copyright",1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
252.227-7014(a)(1)),1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
optional:,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
inaccur,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
countries),1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
<signatur,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
macro,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
owner],4,1,1.6094379124341003,0,0.0,0,0.0,4,6.437751649736401,0,0.0,0,0.0,0,0
asm-analysis-9.2.notic,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
you;,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
transform,8,4,0.22314355131420976,0,0.0,0,0.0,5,1.1157177565710488,1,0.22314355131420976,1,0.22314355131420976,1,0.22314355131420976
cddl,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
contributions),5,1,1.6094379124341003,0,0.0,0,0.0,5,8.047189562170502,0,0.0,0,0.0,0,0
institut,5,1,1.6094379124341003,0,0.0,0,0.0,5,8.047189562170502,0,0.0,0,0.0,0,0
s.r.o,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
<year>,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
impos,5,2,0.9162907318741551,0,0.0,0,0.0,4,3.6651629274966204,0,0.0,0,0.0,1,0.9162907318741551
actions),1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
[thi,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
asser,5,1,1.6094379124341003,0,0.0,0,0.0,5,8.047189562170502,0,0.0,0,0.0,0,0
bgruv@google.com,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
“executable”,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
developer),1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
presid,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
world-wid,2,1,1.6094379124341003,0,0.0,0,0.0,2,3.2188758248682006,0,0.0,0,0.0,0,0
count,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
definitions.),1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
attempt,2,1,1.6094379124341003,0,0.0,0,0.0,2,3.2188758248682006,0,0.0,0,0.0,0,0
steward,4,1,1.6094379124341003,0,0.0,0,0.0,4,6.437751649736401,0,0.0,0,0.0,0,0
allow,2,1,1.6094379124341003,0,0.0,0,0.0,2,3.2188758248682006,0,0.0,0,0.0,0,0
6.3,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
modification;,1,1,1.6094379124341003,0,0.0,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0
began,2,2,0.9162907318741551,0,0.0,0,0.0,0,0.0,1,0.9162907318741551,1,0.9162907318741551,0,0
bell,2,2,0.9162907318741551,0,0.0,0,0.0,0,0.0,1,0.9162907318741551,1,0.9162907318741551,0,0
univac,2,2,0.9162907318741551,0,0.0,0,0.0,0,0.0,1,0.9162907318741551,1,0.9162907318741551,0,0
high-resolut,2,2,0.9162907318741551,0,0.0,0,0.0,0,0.0,1,0.9162907318741551,1,0.9162907318741551,0,0
ethic,2,2,0.9162907318741551,0,0.0,0,0.0,0,0.0,1,0.9162907318741551,1,0.9162907318741551,0,0
unders,2,2,0.9162907318741551,0,0.0,0,0.0,0,0.0,1,0.9162907318741551,1,0.9162907318741551,0,0
smaller,2,2,0.9162907318741551,0,0.0,0,0.0,0,0.0,1,0.9162907318741551,1,0.9162907318741551,0,0
multitas,2,2,0.9162907318741551,0,0.0,0,0.0,0,0.0,1,0.9162907318741551,1,0.9162907318741551,0,0
promis,2,2,0.9162907318741551,0,0.0,0,0.0,0,0.0,1,0.9162907318741551,1,0.9162907318741551,0,0
weather,2,2,0.9162907318741551,0,0.0,0,0.0,0,0.0,1,0.9162907318741551,1,0.9162907318741551,0,0
spreadsheet,2,2,0.9162907318741551,0,0.0,0,0.0,0,0.0,1,0.9162907318741551,1,0.9162907318741551,0,0
facial,2,2,0.9162907318741551,0,0.0,0,0.0,0,0.0,1,0.9162907318741551,1,0.9162907318741551,0,0
healthcar,2,2,0.9162907318741551,0,0.0,0,0.0,0,0.0,1,0.9162907318741551,1,0.9162907318741551,0,0
app,8,2,0.9162907318741551,0,0.0,0,0.0,0,0.0,4,3.6651629274966204,4,3.6651629274966204,0,0
graham,2,2,0.9162907318741551,0,0.0,0,0.0,0,0.0,1,0.9162907318741551,1,0.9162907318741551,0,0
multimedia,2,2,0.9162907318741551,0,0.0,0,0.0,0,0.0,1,0.9162907318741551,1,0.9162907318741551,0,0
coverag,2,2,0.9162907318741551,0,0.0,0,0.0,0,0.0,1,0.9162907318741551,1,0.9162907318741551,0,0
stream,2,2,0.9162907318741551,0,0.0,0,0.0,0,0.0,1,0.9162907318741551,1,0.9162907318741551,0,0
understan,2,2,0.9162907318741551,0,0.0,0,0.0,0,0.0,1,0.9162907318741551,1,0.9162907318741551,0,0
mid-20th,2,2,0.9162907318741551,0,0.0,0,0.0,0,0.0,1,0.9162907318741551,1,0.9162907318741551,0,0
dynam,2,2,0.9162907318741551,0,0.0,0,0.0,0,0.0,1,0.9162907318741551,1,0.9162907318741551,0,0
essai,2,2,0.9162907318741551,0,0.0,0,0.0,0,0.0,1,0.9162907318741551,1,0.9162907318741551,0,0
use:,2,2,0.9162907318741551,0,0.0,0,0.0,0,0.0,1,0.9162907318741551,1,0.9162907318741551,0,0
advanc,14,2,0.9162907318741551,0,0.0,0,0.0,0,0.0,7,6.414035123119086,7,6.414035123119086,0,0
circuit,2,2,0.9162907318741551,0,0.0,0,0.0,0,0.0,1,0.9162907318741551,1,0.9162907318741551,0,0
wireless,2,2,0.9162907318741551,0,0.0,0,0.0,0,0.0,1,0.9162907318741551,1,0.9162907318741551,0,0
vast,2,2,0.9162907318741551,0,0.0,0,0.0,0,0.0,1,0.9162907318741551,1,0.9162907318741551,0,0
laid,2,2,0.9162907318741551,0,0.0,0,0.0,0,0.0,1,0.9162907318741551,1,0.9162907318741551,0,0
game,4,2,0.9162907318741551,0,0.0,0,0.0,0,0.0,2,1.8325814637483102,2,1.8325814637483102,0,0
consumpt,2,2,0.9162907318741551,0,0.0,0,0.0,0,0.0,1,0.9162907318741551,1,0.9162907318741551,0,0
store,2,2,0.9162907318741551,0,0.0,0,0.0,0,0.0,1,0.9162907318741551,1,0.9162907318741551,0,0
(ics),2,2,0.9162907318741551,0,0.0,0,0.0,0,0.0,1,0.9162907318741551,1,0.9162907318741551,0,0
artifici,2,2,0.9162907318741551,0,0.0,0,0.0,0,0.0,1,0.9162907318741551,1,0.9162907318741551,0,0
exemplifi,2,2,0.9162907318741551,0,0.0,0,0.0,0,0.0,1,0.9162907318741551,1,0.9162907318741551,0,0
impacts:,2,2,0.9162907318741551,0,0.0,0,0.0,0,0.0,1,0.9162907318741551,1,0.9162907318741551,0,0
video,8,2,0.9162907318741551,0,0.0,0,0.0,0,0.0,4,3.6651629274966204,4,3.6651629274966204,0,0
eniac,2,2,0.9162907318741551,0,0.0,0,0.0,0,0.0,1,0.9162907318741551,1,0.9162907318741551,0,0
conferen,2,2,0.9162907318741551,0,0.0,0,0.0,0,0.0,1,0.9162907318741551,1,0.9162907318741551,0,0
computer),4,2,0.9162907318741551,0,0.0,0,0.0,0,0.0,2,1.8325814637483102,2,1.8325814637483102,0,0
fingerprint,2,2,0.9162907318741551,0,0.0,0,0.0,0,0.0,1,0.9162907318741551,1,0.9162907318741551,0,0
cloud,4,3,0.5108256237659907,0,0.0,0,0.0,0,0.0,1,0.5108256237659907,1,0.5108256237659907,2,1.0216512475319814
brows,2,2,0.9162907318741551,0,0.0,0,0.0,0,0.0,1,0.9162907318741551,1,0.9162907318741551,0,0
fluid,2,2,0.9162907318741551,0,0.0,0,0.0,0,0.0,1,0.9162907318741551,1,0.9162907318741551,0,0
(pc),2,2,0.9162907318741551,0,0.0,0,0.0,0,0.0,1,0.9162907318741551,1,0.9162907318741551,0,0
factor,2,2,0.9162907318741551,0,0.0,0,0.0,0,0.0,1,0.9162907318741551,1,0.9162907318741551,0,0
evol,2,2,0.9162907318741551,0,0.0,0,0.0,0,0.0,1,0.9162907318741551,1,0.9162907318741551,0,0
tremend,2,2,0.9162907318741551,0,0.0,0,0.0,0,0.0,1,0.9162907318741551,1,0.9162907318741551,0,0
wire,2,2,0.9162907318741551,0,0.0,0,0.0,0,0.0,1,0.9162907318741551,1,0.9162907318741551,0,0
literaci,2,2,0.9162907318741551,0,0.0,0,0.0,0,0.0,1,0.9162907318741551,1,0.9162907318741551,0,0
high-perform,2,2,0.9162907318741551,0,0.0,0,0.0,0,0.0,1,0.9162907318741551,1,0.9162907318741551,0,0
scan,2,2,0.9162907318741551,0,0.0,0,0.0,0,0.0,1,0.9162907318741551,1,0.9162907318741551,0,0
1990,2,2,0.9162907318741551,0,0.0,0,0.0,0,0.0,1,0.9162907318741551,1,0.9162907318741551,0,0
date,2,2,0.9162907318741551,0,0.0,0,0.0,0,0.0,1,0.9162907318741551,1,0.9162907318741551,0,0
